user_id,item_id,item_name,score,event
user_023,item_002,White Oversized Tee,0.2694,ignored
user_023,item_003,Beige Linen Shirt,0.8046,purchase
user_023,item_004,Gray Crewneck Sweatshirt,1.0,purchase
user_023,item_005,Neon Green Graphic Tee,0.3722,ignored
user_023,item_006,Red Varsity Jacket,0.3764,ignored
user_023,item_007,Navy Polo Shirt,0.3658,ignored
user_023,item_008,Light Blue Oxford Shirt,0.3311,ignored
user_023,item_009,White Button-Down,0.3668,ignored
user_023,item_010,Black Blazer,0.3245,ignored
user_023,item_011,Athletic Performance Tee,1.0,purchase
user_023,item_012,Yellow Patterned Blouse,0.3323,ignored
user_023,item_013,Bright Mixed-Print Shirt,0.3952,ignored
user_023,item_014,Budget Plain Tee,0.7219,purchase
user_023,item_015,Thermal Base Layer,0.5735,like
user_023,item_016,Black Slim Chinos,0.5621,like
user_023,item_017,Beige Straight Chinos,0.8151,purchase
user_023,item_018,Gray Slim Trousers,0.5062,like
user_023,item_019,Black Cargo Pants,0.5322,like
user_023,item_020,Patterned Joggers,0.3632,ignored
user_023,item_021,Navy Chinos,0.3781,ignored
user_023,item_022,Formal Gray Trousers,0.5627,like
user_023,item_023,Athletic Track Pants,0.9699,purchase
user_023,item_024,Neon Pink Leggings,0.8066,purchase
user_023,item_025,Budget Jeans,0.6858,like
user_023,item_026,Insulated Winter Pants,0.3356,ignored
user_023,item_027,Bright Printed Shorts,0.3776,ignored
user_023,item_028,White Minimalist Sneakers,0.3614,ignored
user_023,item_029,Black Leather Sneakers,1.0,purchase
user_023,item_030,Chunky Streetwear Sneakers,0.1812,ignored
user_023,item_031,Red High-Top Sneakers,0.3897,ignored
user_023,item_032,Navy Boat Shoes,0.3773,ignored
user_023,item_033,Oxford Derby Shoes,0.3332,ignored
user_023,item_034,Running Trainers,0.9719,purchase
user_023,item_035,Budget Canvas Shoes,0.6553,like
user_023,item_036,Insulated Winter Boots,0.445,ignored
user_023,item_037,Bright Platform Sneakers,0.3353,ignored
user_023,item_038,Black Minimal Watch,0.3976,ignored
user_023,item_039,Streetwear Cap,0.3931,ignored
user_023,item_040,Bold Chain Necklace,0.1981,ignored
user_023,item_041,Navy Knit Beanie,0.5207,like
user_023,item_042,Leather Belt,0.3478,ignored
user_023,item_043,Athletic Gym Bag,0.8089,purchase
user_023,item_044,Winter Scarf,0.3622,ignored
user_023,item_045,Budget Backpack,0.5344,like
user_023,item_046,Statement Sunglasses,0.186,ignored
user_023,item_047,Preppy Canvas Tote,0.1859,ignored
user_024,item_001,Black Classic Hoodie,0.6412,like
user_024,item_002,White Oversized Tee,0.2918,ignored
user_024,item_003,Beige Linen Shirt,0.8369,purchase
user_024,item_004,Gray Crewneck Sweatshirt,0.9883,purchase
user_024,item_005,Neon Green Graphic Tee,0.3161,ignored
user_024,item_006,Red Varsity Jacket,0.4039,ignored
user_024,item_007,Navy Polo Shirt,0.4634,like
user_024,item_008,Light Blue Oxford Shirt,0.4315,ignored
user_024,item_009,White Button-Down,0.456,like
user_024,item_010,Black Blazer,0.6446,like
user_024,item_011,Athletic Performance Tee,0.8603,purchase
user_024,item_012,Yellow Patterned Blouse,0.4502,like
user_024,item_013,Bright Mixed-Print Shirt,0.4321,ignored
user_024,item_014,Budget Plain Tee,0.7149,purchase
user_024,item_015,Thermal Base Layer,0.6627,like
user_024,item_016,Black Slim Chinos,0.6492,like
user_024,item_017,Beige Straight Chinos,0.7735,purchase
user_024,item_018,Gray Slim Trousers,0.6017,like
user_024,item_019,Black Cargo Pants,0.6148,like
user_024,item_020,Patterned Joggers,0.4363,ignored
user_024,item_021,Navy Chinos,0.4571,like
user_024,item_022,Formal Gray Trousers,0.6078,like
user_024,item_023,Athletic Track Pants,1.0,purchase
user_024,item_024,Neon Pink Leggings,0.809,purchase
user_024,item_025,Budget Jeans,0.6141,like
user_024,item_026,Insulated Winter Pants,0.4294,ignored
user_024,item_027,Bright Printed Shorts,0.3661,ignored
user_024,item_028,White Minimalist Sneakers,0.4211,ignored
user_024,item_029,Black Leather Sneakers,0.9834,purchase
user_024,item_030,Chunky Streetwear Sneakers,0.4254,ignored
user_024,item_031,Red High-Top Sneakers,0.4339,ignored
user_024,item_032,Navy Boat Shoes,0.4319,ignored
user_024,item_033,Oxford Derby Shoes,0.3481,ignored
user_024,item_034,Running Trainers,1.0,purchase
user_024,item_035,Budget Canvas Shoes,0.7109,purchase
user_024,item_036,Insulated Winter Boots,0.6004,like
user_024,item_037,Bright Platform Sneakers,0.4813,like
user_024,item_038,Black Minimal Watch,0.4112,ignored
user_024,item_039,Streetwear Cap,0.301,ignored
user_024,item_040,Bold Chain Necklace,0.3146,ignored
user_024,item_041,Navy Knit Beanie,0.4324,ignored
user_024,item_042,Leather Belt,0.477,like
user_024,item_043,Athletic Gym Bag,0.7874,purchase
user_024,item_044,Winter Scarf,0.3211,ignored
user_024,item_045,Budget Backpack,0.4942,like
user_024,item_046,Statement Sunglasses,0.3197,ignored
user_024,item_047,Preppy Canvas Tote,0.2445,ignored
user_025,item_001,Black Classic Hoodie,0.5831,like
user_025,item_002,White Oversized Tee,0.2855,ignored
user_025,item_003,Beige Linen Shirt,0.8054,purchase
user_025,item_004,Gray Crewneck Sweatshirt,0.9753,purchase
user_025,item_005,Neon Green Graphic Tee,0.2649,ignored
user_025,item_006,Red Varsity Jacket,0.401,ignored
user_025,item_007,Navy Polo Shirt,0.4247,ignored
user_025,item_008,Light Blue Oxford Shirt,0.3699,ignored
user_025,item_009,White Button-Down,0.3847,ignored
user_025,item_010,Black Blazer,0.3319,ignored
user_025,item_011,Athletic Performance Tee,0.995,purchase
user_025,item_012,Yellow Patterned Blouse,0.3926,ignored
user_025,item_013,Bright Mixed-Print Shirt,0.3977,ignored
user_025,item_014,Budget Plain Tee,0.6606,like
user_025,item_015,Thermal Base Layer,0.5612,like
user_025,item_016,Black Slim Chinos,0.5984,like
user_025,item_017,Beige Straight Chinos,0.7801,purchase
user_025,item_018,Gray Slim Trousers,0.6202,like
user_025,item_019,Black Cargo Pants,0.5917,like
user_025,item_020,Patterned Joggers,0.3599,ignored
user_025,item_021,Navy Chinos,0.4067,ignored
user_025,item_022,Formal Gray Trousers,0.5902,like
user_025,item_023,Athletic Track Pants,1.0,purchase
user_025,item_024,Neon Pink Leggings,0.8478,purchase
user_025,item_025,Budget Jeans,0.6705,like
user_025,item_026,Insulated Winter Pants,0.377,ignored
user_025,item_027,Bright Printed Shorts,0.38,ignored
user_025,item_028,White Minimalist Sneakers,0.3688,ignored
user_025,item_029,Black Leather Sneakers,0.9776,purchase
user_025,item_030,Chunky Streetwear Sneakers,0.4067,ignored
user_025,item_031,Red High-Top Sneakers,0.3987,ignored
user_025,item_032,Navy Boat Shoes,0.3835,ignored
user_025,item_033,Oxford Derby Shoes,0.3001,ignored
user_025,item_034,Running Trainers,1.0,purchase
user_025,item_035,Budget Canvas Shoes,0.6665,like
user_025,item_036,Insulated Winter Boots,0.554,like
user_025,item_037,Bright Platform Sneakers,0.3936,ignored
user_025,item_038,Black Minimal Watch,0.4421,ignored
user_025,item_039,Streetwear Cap,0.4179,ignored
user_025,item_040,Bold Chain Necklace,0.2878,ignored
user_025,item_041,Navy Knit Beanie,0.5717,like
user_025,item_042,Leather Belt,0.4512,like
user_025,item_043,Athletic Gym Bag,0.8687,purchase
user_025,item_044,Winter Scarf,0.3343,ignored
user_025,item_045,Budget Backpack,0.5454,like
user_025,item_046,Statement Sunglasses,0.2897,ignored
user_025,item_047,Preppy Canvas Tote,0.3127,ignored
user_026,item_001,Black Classic Hoodie,0.5807,like
user_026,item_002,White Oversized Tee,0.3018,ignored
user_026,item_003,Beige Linen Shirt,0.8502,purchase
user_026,item_004,Gray Crewneck Sweatshirt,0.9899,purchase
user_026,item_005,Neon Green Graphic Tee,0.3685,ignored
user_026,item_006,Red Varsity Jacket,0.4295,ignored
user_026,item_007,Navy Polo Shirt,0.3552,ignored
user_026,item_008,Light Blue Oxford Shirt,0.456,like
user_026,item_009,White Button-Down,0.4284,ignored
user_026,item_010,Black Blazer,0.3565,ignored
user_026,item_011,Athletic Performance Tee,1.0,purchase
user_026,item_012,Yellow Patterned Blouse,0.4548,like
user_026,item_013,Bright Mixed-Print Shirt,0.3739,ignored
user_026,item_014,Budget Plain Tee,0.6755,like
user_026,item_015,Thermal Base Layer,0.5604,like
user_026,item_016,Black Slim Chinos,0.5704,like
user_026,item_017,Beige Straight Chinos,0.7938,purchase
user_026,item_018,Gray Slim Trousers,0.5829,like
user_026,item_019,Black Cargo Pants,0.5824,like
user_026,item_020,Patterned Joggers,0.3779,ignored
user_026,item_021,Navy Chinos,0.4504,like
user_026,item_022,Formal Gray Trousers,0.5365,like
user_026,item_023,Athletic Track Pants,0.9617,purchase
user_026,item_024,Neon Pink Leggings,0.8353,purchase
user_026,item_025,Budget Jeans,0.7041,purchase
user_026,item_026,Insulated Winter Pants,0.4148,ignored
user_026,item_027,Bright Printed Shorts,0.3837,ignored
user_026,item_028,White Minimalist Sneakers,0.3713,ignored
user_026,item_029,Black Leather Sneakers,0.9806,purchase
user_026,item_030,Chunky Streetwear Sneakers,0.1544,ignored
user_026,item_031,Red High-Top Sneakers,0.1906,ignored
user_026,item_032,Navy Boat Shoes,0.3879,ignored
user_026,item_033,Oxford Derby Shoes,0.3737,ignored
user_026,item_034,Running Trainers,1.0,purchase
user_026,item_035,Budget Canvas Shoes,0.7415,purchase
user_026,item_036,Insulated Winter Boots,0.3779,ignored
user_026,item_037,Bright Platform Sneakers,0.4258,ignored
user_026,item_038,Black Minimal Watch,0.4265,ignored
user_026,item_039,Streetwear Cap,0.3879,ignored
user_026,item_040,Bold Chain Necklace,0.2195,ignored
user_026,item_041,Navy Knit Beanie,0.4805,like
user_026,item_042,Leather Belt,0.4122,ignored
user_026,item_043,Athletic Gym Bag,0.8049,purchase
user_026,item_044,Winter Scarf,0.4154,ignored
user_026,item_045,Budget Backpack,0.5512,like
user_026,item_046,Statement Sunglasses,0.1868,ignored
user_026,item_047,Preppy Canvas Tote,0.197,ignored
user_027,item_001,Black Classic Hoodie,0.0814,ignored
user_027,item_002,White Oversized Tee,0.0764,ignored
user_027,item_003,Beige Linen Shirt,0.1289,ignored
user_027,item_004,Gray Crewneck Sweatshirt,0.0572,ignored
user_027,item_005,Neon Green Graphic Tee,0.0933,ignored
user_027,item_006,Red Varsity Jacket,0.0732,ignored
user_027,item_007,Navy Polo Shirt,0.0592,ignored
user_027,item_008,Light Blue Oxford Shirt,0.1454,ignored
user_027,item_009,White Button-Down,0.0847,ignored
user_027,item_010,Black Blazer,0.1071,ignored
user_027,item_011,Athletic Performance Tee,0.0494,ignored
user_027,item_012,Yellow Patterned Blouse,0.669,like
user_027,item_013,Bright Mixed-Print Shirt,0.9879,purchase
user_027,item_014,Budget Plain Tee,0.3682,ignored
user_027,item_015,Thermal Base Layer,0.1214,ignored
user_027,item_016,Black Slim Chinos,0.1374,ignored
user_027,item_017,Beige Straight Chinos,0.1161,ignored
user_027,item_018,Gray Slim Trousers,0.1466,ignored
user_027,item_019,Black Cargo Pants,0.1574,ignored
user_027,item_020,Patterned Joggers,0.4248,ignored
user_027,item_021,Navy Chinos,0.1117,ignored
user_027,item_022,Formal Gray Trousers,0.1545,ignored
user_027,item_023,Athletic Track Pants,0.177,ignored
user_027,item_024,Neon Pink Leggings,0.1117,ignored
user_027,item_025,Budget Jeans,0.4336,ignored
user_027,item_026,Insulated Winter Pants,0.1517,ignored
user_027,item_027,Bright Printed Shorts,0.9934,purchase
user_027,item_028,White Minimalist Sneakers,0.0912,ignored
user_027,item_029,Black Leather Sneakers,0.0905,ignored
user_027,item_030,Chunky Streetwear Sneakers,0.411,ignored
user_027,item_031,Red High-Top Sneakers,0.0738,ignored
user_027,item_032,Navy Boat Shoes,0.1061,ignored
user_027,item_033,Oxford Derby Shoes,0.1499,ignored
user_027,item_034,Running Trainers,0.1039,ignored
user_027,item_035,Budget Canvas Shoes,0.1079,ignored
user_027,item_036,Insulated Winter Boots,0.0834,ignored
user_027,item_037,Bright Platform Sneakers,0.9851,purchase
user_027,item_038,Black Minimal Watch,0.1546,ignored
user_027,item_039,Streetwear Cap,0.0982,ignored
user_027,item_040,Bold Chain Necklace,0.3892,ignored
user_027,item_041,Navy Knit Beanie,0.143,ignored
user_027,item_042,Leather Belt,0.1628,ignored
user_027,item_043,Athletic Gym Bag,0.0656,ignored
user_027,item_044,Winter Scarf,0.1314,ignored
user_027,item_045,Budget Backpack,0.362,ignored
user_027,item_046,Statement Sunglasses,0.9994,purchase
user_027,item_047,Preppy Canvas Tote,0.0924,ignored
user_028,item_001,Black Classic Hoodie,0.206,ignored
user_028,item_002,White Oversized Tee,0.1399,ignored
user_028,item_003,Beige Linen Shirt,0.2392,ignored
user_028,item_004,Gray Crewneck Sweatshirt,0.1895,ignored
user_028,item_005,Neon Green Graphic Tee,0.1981,ignored
user_028,item_006,Red Varsity Jacket,0.2193,ignored
user_028,item_007,Navy Polo Shirt,0.2557,ignored
user_028,item_008,Light Blue Oxford Shirt,0.2043,ignored
user_028,item_009,White Button-Down,0.26,ignored
user_028,item_010,Black Blazer,0.2362,ignored
user_028,item_011,Athletic Performance Tee,0.1318,ignored
user_028,item_012,Yellow Patterned Blouse,0.6626,like
user_028,item_013,Bright Mixed-Print Shirt,1.0,purchase
user_028,item_014,Budget Plain Tee,0.4609,like
user_028,item_015,Thermal Base Layer,0.1517,ignored
user_028,item_016,Black Slim Chinos,0.2184,ignored
user_028,item_017,Beige Straight Chinos,0.1823,ignored
user_028,item_018,Gray Slim Trousers,0.2763,ignored
user_028,item_019,Black Cargo Pants,0.1918,ignored
user_028,item_020,Patterned Joggers,0.5036,like
user_028,item_021,Navy Chinos,0.2599,ignored
user_028,item_022,Formal Gray Trousers,0.2432,ignored
user_028,item_023,Athletic Track Pants,0.1954,ignored
user_028,item_024,Neon Pink Leggings,0.2193,ignored
user_028,item_025,Budget Jeans,0.4622,like
user_028,item_026,Insulated Winter Pants,0.1942,ignored
user_028,item_027,Bright Printed Shorts,0.9735,purchase
user_028,item_028,White Minimalist Sneakers,0.2495,ignored
user_028,item_029,Black Leather Sneakers,0.2158,ignored
user_028,item_030,Chunky Streetwear Sneakers,0.4854,like
user_028,item_031,Red High-Top Sneakers,0.2628,ignored
user_028,item_032,Navy Boat Shoes,0.2429,ignored
user_028,item_033,Oxford Derby Shoes,0.1844,ignored
user_028,item_034,Running Trainers,0.249,ignored
user_028,item_035,Budget Canvas Shoes,0.1306,ignored
user_028,item_036,Insulated Winter Boots,0.2111,ignored
user_028,item_037,Bright Platform Sneakers,0.9663,purchase
user_028,item_038,Black Minimal Watch,0.2065,ignored
user_028,item_039,Streetwear Cap,0.1488,ignored
user_028,item_040,Bold Chain Necklace,0.4532,like
user_028,item_041,Navy Knit Beanie,0.1955,ignored
user_028,item_042,Leather Belt,0.2344,ignored
user_028,item_043,Athletic Gym Bag,0.1927,ignored
user_028,item_044,Winter Scarf,0.2066,ignored
user_028,item_045,Budget Backpack,0.4604,like
user_028,item_046,Statement Sunglasses,1.0,purchase
user_028,item_047,Preppy Canvas Tote,0.1899,ignored
user_029,item_001,Black Classic Hoodie,0.1649,ignored
user_029,item_002,White Oversized Tee,0.1407,ignored
user_029,item_003,Beige Linen Shirt,0.2043,ignored
user_029,item_004,Gray Crewneck Sweatshirt,0.1443,ignored
user_029,item_005,Neon Green Graphic Tee,0.1454,ignored
user_029,item_006,Red Varsity Jacket,0.1094,ignored
user_029,item_007,Navy Polo Shirt,0.1893,ignored
user_029,item_008,Light Blue Oxford Shirt,0.1693,ignored
user_029,item_009,White Button-Down,0.1645,ignored
user_029,item_010,Black Blazer,0.1471,ignored
user_029,item_011,Athletic Performance Tee,0.1009,ignored
user_029,item_012,Yellow Patterned Blouse,0.69,like
user_029,item_013,Bright Mixed-Print Shirt,1.0,purchase
user_029,item_014,Budget Plain Tee,0.3913,ignored
user_029,item_015,Thermal Base Layer,0.1202,ignored
user_029,item_016,Black Slim Chinos,0.1461,ignored
user_029,item_017,Beige Straight Chinos,0.1344,ignored
user_029,item_018,Gray Slim Trousers,0.1747,ignored
user_029,item_019,Black Cargo Pants,0.153,ignored
user_029,item_020,Patterned Joggers,0.4656,like
user_029,item_021,Navy Chinos,0.1398,ignored
user_029,item_022,Formal Gray Trousers,0.1713,ignored
user_029,item_023,Athletic Track Pants,0.1626,ignored
user_029,item_024,Neon Pink Leggings,0.081,ignored
user_029,item_025,Budget Jeans,0.411,ignored
user_029,item_026,Insulated Winter Pants,0.1574,ignored
user_029,item_027,Bright Printed Shorts,0.963,purchase
user_029,item_028,White Minimalist Sneakers,0.1314,ignored
user_029,item_029,Black Leather Sneakers,0.1775,ignored
user_029,item_030,Chunky Streetwear Sneakers,0.4607,like
user_029,item_031,Red High-Top Sneakers,0.2447,ignored
user_029,item_032,Navy Boat Shoes,0.1347,ignored
user_029,item_033,Oxford Derby Shoes,0.1392,ignored
user_029,item_034,Running Trainers,0.1687,ignored
user_029,item_035,Budget Canvas Shoes,0.0866,ignored
user_029,item_036,Insulated Winter Boots,0.1877,ignored
user_029,item_037,Bright Platform Sneakers,1.0,purchase
user_029,item_038,Black Minimal Watch,0.1513,ignored
user_029,item_039,Streetwear Cap,0.1189,ignored
user_029,item_040,Bold Chain Necklace,0.4207,ignored
user_029,item_041,Navy Knit Beanie,0.1137,ignored
user_029,item_042,Leather Belt,0.2059,ignored
user_029,item_043,Athletic Gym Bag,0.1405,ignored
user_029,item_044,Winter Scarf,0.0866,ignored
user_029,item_045,Budget Backpack,0.4826,like
user_029,item_046,Statement Sunglasses,1.0,purchase
user_029,item_047,Preppy Canvas Tote,0.1283,ignored
user_030,item_001,Black Classic Hoodie,0.1512,ignored
user_030,item_002,White Oversized Tee,0.1453,ignored
user_030,item_003,Beige Linen Shirt,0.1471,ignored
user_030,item_004,Gray Crewneck Sweatshirt,0.1573,ignored
user_030,item_005,Neon Green Graphic Tee,0.1338,ignored
user_030,item_006,Red Varsity Jacket,0.104,ignored
user_030,item_007,Navy Polo Shirt,0.1988,ignored
user_030,item_008,Light Blue Oxford Shirt,0.1767,ignored
user_030,item_009,White Button-Down,0.2034,ignored
user_030,item_010,Black Blazer,0.1669,ignored
user_030,item_011,Athletic Performance Tee,0.149,ignored
user_030,item_012,Yellow Patterned Blouse,0.6965,like
user_030,item_013,Bright Mixed-Print Shirt,1.0,purchase
user_030,item_014,Budget Plain Tee,0.4889,like
user_030,item_015,Thermal Base Layer,0.2397,ignored
user_030,item_016,Black Slim Chinos,0.1659,ignored
user_030,item_017,Beige Straight Chinos,0.1761,ignored
user_030,item_018,Gray Slim Trousers,0.223,ignored
user_030,item_019,Black Cargo Pants,0.1468,ignored
user_030,item_020,Patterned Joggers,0.4768,like
user_030,item_021,Navy Chinos,0.128,ignored
user_030,item_022,Formal Gray Trousers,0.187,ignored
user_030,item_023,Athletic Track Pants,0.1898,ignored
user_030,item_024,Neon Pink Leggings,0.1655,ignored
user_030,item_025,Budget Jeans,0.4397,ignored
user_030,item_026,Insulated Winter Pants,0.2012,ignored
user_030,item_027,Bright Printed Shorts,1.0,purchase
user_030,item_028,White Minimalist Sneakers,0.1681,ignored
user_030,item_029,Black Leather Sneakers,0.172,ignored
user_030,item_030,Chunky Streetwear Sneakers,0.5283,like
user_030,item_031,Red High-Top Sneakers,0.182,ignored
user_030,item_032,Navy Boat Shoes,0.1903,ignored
user_030,item_033,Oxford Derby Shoes,0.1384,ignored
user_030,item_034,Running Trainers,0.1658,ignored
user_030,item_035,Budget Canvas Shoes,0.1069,ignored
user_030,item_036,Insulated Winter Boots,0.1899,ignored
user_030,item_037,Bright Platform Sneakers,1.0,purchase
user_030,item_038,Black Minimal Watch,0.168,ignored
user_030,item_039,Streetwear Cap,0.1522,ignored
user_030,item_040,Bold Chain Necklace,0.4613,like
user_030,item_041,Navy Knit Beanie,0.169,ignored
user_030,item_042,Leather Belt,0.157,ignored
user_030,item_043,Athletic Gym Bag,0.1749,ignored
user_030,item_044,Winter Scarf,0.1768,ignored
user_030,item_045,Budget Backpack,0.4576,like
user_030,item_046,Statement Sunglasses,1.0,purchase
user_030,item_047,Preppy Canvas Tote,0.147,ignored
user_031,item_001,Black Classic Hoodie,0.1332,ignored
user_031,item_002,White Oversized Tee,0.1181,ignored
user_031,item_003,Beige Linen Shirt,0.095,ignored
user_031,item_004,Gray Crewneck Sweatshirt,0.1192,ignored
user_031,item_005,Neon Green Graphic Tee,0.1032,ignored
user_031,item_006,Red Varsity Jacket,0.1635,ignored
user_031,item_007,Navy Polo Shirt,0.1259,ignored
user_031,item_008,Light Blue Oxford Shirt,0.1215,ignored
user_031,item_009,White Button-Down,0.1435,ignored
user_031,item_010,Black Blazer,0.1306,ignored
user_031,item_011,Athletic Performance Tee,0.0662,ignored
user_031,item_012,Yellow Patterned Blouse,0.6585,like
user_031,item_013,Bright Mixed-Print Shirt,1.0,purchase
user_031,item_014,Budget Plain Tee,0.4344,ignored
user_031,item_015,Thermal Base Layer,0.0753,ignored
user_031,item_016,Black Slim Chinos,0.1539,ignored
user_031,item_017,Beige Straight Chinos,0.0768,ignored
user_031,item_018,Gray Slim Trousers,0.0688,ignored
user_031,item_019,Black Cargo Pants,0.1323,ignored
user_031,item_020,Patterned Joggers,0.4736,like
user_031,item_021,Navy Chinos,0.139,ignored
user_031,item_022,Formal Gray Trousers,0.1056,ignored
user_031,item_023,Athletic Track Pants,0.1279,ignored
user_031,item_024,Neon Pink Leggings,0.0594,ignored
user_031,item_025,Budget Jeans,0.4438,ignored
user_031,item_026,Insulated Winter Pants,0.0839,ignored
user_031,item_027,Bright Printed Shorts,0.9955,purchase
user_031,item_028,White Minimalist Sneakers,0.1402,ignored
user_031,item_029,Black Leather Sneakers,0.0797,ignored
user_031,item_030,Chunky Streetwear Sneakers,0.4525,like
user_031,item_031,Red High-Top Sneakers,0.156,ignored
user_031,item_032,Navy Boat Shoes,0.1789,ignored
user_031,item_033,Oxford Derby Shoes,0.0873,ignored
user_031,item_034,Running Trainers,0.1426,ignored
user_031,item_035,Budget Canvas Shoes,0.0643,ignored
user_031,item_036,Insulated Winter Boots,0.092,ignored
user_031,item_037,Bright Platform Sneakers,1.0,purchase
user_031,item_038,Black Minimal Watch,0.1524,ignored
user_031,item_039,Streetwear Cap,0.0773,ignored
user_031,item_040,Bold Chain Necklace,0.4748,like
user_031,item_041,Navy Knit Beanie,0.1207,ignored
user_031,item_042,Leather Belt,0.1378,ignored
user_031,item_043,Athletic Gym Bag,0.1998,ignored
user_031,item_044,Winter Scarf,0.1196,ignored
user_031,item_045,Budget Backpack,0.3474,ignored
user_031,item_046,Statement Sunglasses,0.9913,purchase
user_031,item_047,Preppy Canvas Tote,0.0793,ignored
user_032,item_001,Black Classic Hoodie,0.1255,ignored
user_032,item_002,White Oversized Tee,0.132,ignored
user_032,item_003,Beige Linen Shirt,0.1121,ignored
user_032,item_004,Gray Crewneck Sweatshirt,0.0991,ignored
user_032,item_005,Neon Green Graphic Tee,0.1725,ignored
user_032,item_006,Red Varsity Jacket,0.2211,ignored
user_032,item_007,Navy Polo Shirt,0.1831,ignored
user_032,item_008,Light Blue Oxford Shirt,0.2236,ignored
user_032,item_009,White Button-Down,0.2235,ignored
user_032,item_010,Black Blazer,0.2412,ignored
user_032,item_011,Athletic Performance Tee,0.0999,ignored
user_032,item_012,Yellow Patterned Blouse,0.6431,like
user_032,item_013,Bright Mixed-Print Shirt,0.9818,purchase
user_032,item_014,Budget Plain Tee,0.475,like
user_032,item_015,Thermal Base Layer,0.1258,ignored
user_032,item_016,Black Slim Chinos,0.135,ignored
user_032,item_017,Beige Straight Chinos,0.2043,ignored
user_032,item_018,Gray Slim Trousers,0.1497,ignored
user_032,item_019,Black Cargo Pants,0.1967,ignored
user_032,item_020,Patterned Joggers,0.4386,ignored
user_032,item_021,Navy Chinos,0.1912,ignored
user_032,item_022,Formal Gray Trousers,0.1586,ignored
user_032,item_023,Athletic Track Pants,0.0981,ignored
user_032,item_024,Neon Pink Leggings,0.1063,ignored
user_032,item_025,Budget Jeans,0.4329,ignored
user_032,item_026,Insulated Winter Pants,0.2419,ignored
user_032,item_027,Bright Printed Shorts,0.9497,purchase
user_032,item_028,White Minimalist Sneakers,0.189,ignored
user_032,item_029,Black Leather Sneakers,0.2414,ignored
user_032,item_030,Chunky Streetwear Sneakers,0.4709,like
user_032,item_031,Red High-Top Sneakers,0.2238,ignored
user_032,item_032,Navy Boat Shoes,0.1979,ignored
user_032,item_033,Oxford Derby Shoes,0.2103,ignored
user_032,item_034,Running Trainers,0.2224,ignored
user_032,item_035,Budget Canvas Shoes,0.1112,ignored
user_032,item_036,Insulated Winter Boots,0.2272,ignored
user_032,item_037,Bright Platform Sneakers,0.9997,purchase
user_032,item_038,Black Minimal Watch,0.2756,ignored
user_032,item_039,Streetwear Cap,0.1225,ignored
user_032,item_040,Bold Chain Necklace,0.4784,like
user_032,item_041,Navy Knit Beanie,0.151,ignored
user_032,item_042,Leather Belt,0.0964,ignored
user_032,item_043,Athletic Gym Bag,0.1724,ignored
user_032,item_044,Winter Scarf,0.0998,ignored
user_032,item_045,Budget Backpack,0.3733,ignored
user_032,item_046,Statement Sunglasses,1.0,purchase
user_032,item_047,Preppy Canvas Tote,0.1637,ignored
user_033,item_001,Black Classic Hoodie,0.7225,purchase
user_033,item_002,White Oversized Tee,0.3184,ignored
user_033,item_003,Beige Linen Shirt,0.8163,purchase
user_033,item_004,Gray Crewneck Sweatshirt,0.8581,purchase
user_033,item_005,Neon Green Graphic Tee,0.3065,ignored
user_033,item_006,Red Varsity Jacket,0.5115,like
user_033,item_007,Navy Polo Shirt,0.6836,like
user_033,item_008,Light Blue Oxford Shirt,0.4728,like
user_033,item_009,White Button-Down,0.4581,like
user_033,item_010,Black Blazer,0.6549,like
user_033,item_011,Athletic Performance Tee,0.5222,like
user_033,item_012,Yellow Patterned Blouse,0.5263,like
user_033,item_013,Bright Mixed-Print Shirt,0.4567,like
user_033,item_014,Budget Plain Tee,0.5889,like
user_033,item_015,Thermal Base Layer,0.8019,purchase
user_033,item_016,Black Slim Chinos,0.7469,purchase
user_033,item_017,Beige Straight Chinos,0.7688,purchase
user_033,item_018,Gray Slim Trousers,0.7356,purchase
user_033,item_019,Black Cargo Pants,0.7177,purchase
user_033,item_020,Patterned Joggers,0.4545,like
user_033,item_021,Navy Chinos,0.6917,like
user_033,item_022,Formal Gray Trousers,0.746,purchase
user_033,item_023,Athletic Track Pants,0.7192,purchase
user_033,item_024,Neon Pink Leggings,0.3494,ignored
user_033,item_025,Budget Jeans,0.5105,like
user_033,item_026,Insulated Winter Pants,1.0,purchase
user_033,item_027,Bright Printed Shorts,0.4748,like
user_033,item_028,White Minimalist Sneakers,0.5548,like
user_033,item_029,Black Leather Sneakers,0.9847,purchase
user_033,item_030,Chunky Streetwear Sneakers,0.4904,like
user_033,item_031,Red High-Top Sneakers,0.5094,like
user_033,item_032,Navy Boat Shoes,0.6946,like
user_033,item_033,Oxford Derby Shoes,0.7471,purchase
user_033,item_034,Running Trainers,0.7015,purchase
user_033,item_035,Budget Canvas Shoes,0.6441,like
user_033,item_036,Insulated Winter Boots,1.0,purchase
user_033,item_037,Bright Platform Sneakers,0.5045,like
user_033,item_038,Black Minimal Watch,0.6992,like
user_033,item_039,Streetwear Cap,0.5512,like
user_033,item_040,Bold Chain Necklace,0.4986,like
user_033,item_041,Navy Knit Beanie,0.7757,purchase
user_033,item_042,Leather Belt,0.7043,purchase
user_033,item_043,Athletic Gym Bag,0.749,purchase
user_033,item_044,Winter Scarf,0.7987,purchase
user_033,item_045,Budget Backpack,0.6438,like
user_033,item_046,Statement Sunglasses,0.4708,like
